KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,1999-01-01,3,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,1999-01-04,3,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,1999-01-22,3,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,1999-04-09,2.5,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,1999-11-05,3,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,2000-02-04,3.25,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,2000-03-17,3.5,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,2000-04-28,3.75,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,2000-06-09,4.25,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
FM.B.U2.EUR.4F.KR.MRR_FR.LEV,B,U2,EUR,4F,KR,MRR_FR,LEV,2008-10-15,3.75,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,4,,,ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level,"Euro area (changing composition) - Key interest rate - ECB Main refinancing operations - fixed rate tenders (fixed rate) (date of changes) - Level - Euro, source: ECB",PCPA,0
